Site_Type	Project_ID	Observation_ID	Observer_Code	Observation_Serial	Observation_Description	Observation_Label	Observation_Type	Latitude	Longitude	Error	Date	Prefix	Year	Mon	Day	Nation	State	County	Island	FIPS	Elevation	Community_Name	Community_Description	Structure	Landscape	HillslopePosition	Position	Aspect	Slope	PlotBearing	Map Unit	Soil Series	Soil Taxon	Drainage Class	Restriction_Depth	WT_Depth	MinWT_Depth	Soil_Notes	Litter_Cover	Snag_Count	Snag_Diam	Plot_Area_m	BA_Count	BA_Factor	Cowardin	HGM	f1	f2	f3	s1	s2	s3	t1	t2	t3	t4	Tree_Cover	Subcanopy_Cover	TallShrub_Cover	Shrub_Cover	Herb_Cover	Moss_Cover	Aggregated_Overstory	Aggregated_Subcanopy	Aggregated_TallShrub	Aggregated_Shrub	Aggregated_Understory	Estimated_Understory	DWD_Hits1	DWD_Hits2	DWD_Hits3	DWD_Hits4	DWD_Hits5	Transect_Length	Log_Cover	Rock_Cover	Lichen_Cover	Water_Cover	MaxWater_Cover	DBH_lower	DBH_upper	Canopy_lower	Canopy_upper	User_Pedon_ID	User_Plot_ID	SoilTexture	TPI	Upper	Middle	Lower	Coastal	Floodplain	Inland	Hydric	Nonhydric	Aquatic	Wet	Moist	Dry	Mucky	Rocky	Sandy	Loamy	Calcareous	Euic	Dysic	Salty	Fresh	Natural	Seminatural	Cultural	MLRA	Cold	Cool	Mild	Warm	Hot	Humid	Subhumid	Arid	Microthermal	Mesothermal	Megathermal
loamy inland		INDU.AA690	INDU.INDU	0		INDU.AA690	Representative Plot	41.5216206878	-87.4562227867	10	0		2007	10	21	USA	Indiana	Lake County		18089	190.273	Quercus rubra/Salix petiolaris/Spartina pectinata-Carex	Soil is moist, probably intermittent wet prairie	savanna				0	0		Maumee loamy fine sand				500.0	500.0								10			0.1	0.25	0.5	1	2	5	10	15	20	30																																No	No	No	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	No	No	No		No	No	No	No	No	No	No	No	No	No	No
loamy inland		INDU.AA691	INDU.INDU	0		INDU.AA691	Representative Plot	41.6182056534	-87.2751261865	10	0		2007	09	10	USA	Indiana	Lake County		18089	182.104	Populus deltoides/Lonicera/Ammophila breviligulata-Calamovilfa-Schizachyrium scoparium	Dune - some gravel deposition (anthropogenic).  Loamy sand.	savanna				0	0		Dune land				500.0	500.0								10			0.1	0.25	0.5	1	2	5	10	15	20	30																											20					No	No	No	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	No	No	No		No	No	No	No	No	No	No	No	No	No	No
loamy inland		INDU.AA692	INDU.INDU	0		INDU.AA692	Representative Plot	41.6269648307	-87.0920653175	10	0		2007	08	08	USA	Indiana	Porter County		18127	204.46	Fraxinus pennsylvanica/Rubus flagellaris-Elaeagnus angustifolia-Crataegus/Solidago juncea-Daucus car		savanna				0	0		Morley silt loam, 2 to 6 percent slopes, eroded				500.0	500.0								10			0.1	0.25	0.5	1	2	5	10	15	20	30																																No	No	No	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	No	No	No		No	No	No	No	No	No	No	No	No	No	No
loamy inland		INDU.AA693	INDU.INDU	0		INDU.AA693	Representative Plot	41.6055161516	-87.2891012929	10	0		2007	09	12	USA	Indiana	Lake County		18089	183.099	Nymphaea odorata	Low wet depression along railroad tracks.  Standing water.	grassland				0	0		Oakville-Adrian complex, 0 to 6 percent slopes				500.0	500.0								10			0.1	0.25	0.5	1	2	5	10	15	20	30																																No	No	No	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	No	No	No		No	No	No	No	No	No	No	No	No	No	No
loamy inland		INDU.AA694	INDU.INDU	0		INDU.AA694	Representative Plot	41.6556175267	-87.0058009197	10	0		2007	08	03	USA	Indiana	Porter County		18127	194.794	Acer rubrum-Liriodendron tulipifera/Ulmus americana/Celastrus orbiculatus		forest				0	0		Oakville fine sand, 18 to 40 percent slopes				500.0	500.0								10			0.1	0.25	0.5	1	2	5	10	15	20	30																											35					No	No	No	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	No	No	No		No	No	No	No	No	No	No	No	No	No	No
loamy inland		INDU.AA695	INDU.INDU	0		INDU.AA695	Representative Plot	41.7024078779	-86.9495687454	10	0		2007	07	17	USA	Indiana	Porter County		18127	187.77	Fraxinus pennsylvanica-Sassafras albidum/Vitis riparia/Ammophila breviligulata-Schizachyrium scopari		woodland				0	0		Dune land				500.0	500.0								10			0.1	0.25	0.5	1	2	5	10	15	20	30																																No	No	No	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	No	No	No		No	No	No	No	No	No	No	No	No	No	No
loamy inland		INDU.AA698	INDU.INDU	0		INDU.AA698	Representative Plot	41.643299082	-87.0979724335	10	0		2007	07	30	USA	Indiana	Porter County		18127	183.889	Cephalanthus occidentalis/Scirpus		grassland				0	0		Adrian muck, drained				500.0	500.0								10			0.1	0.25	0.5	1	2	5	10	15	20	30																																No	No	No	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	No	No	No		No	No	No	No	No	No	No	No	No	No	No
loamy inland		INDU.AA701	INDU.INDU	0		INDU.AA701	Representative Plot	41.6685453115	-87.0392451248	10	0		2007	07	25	USA	Indiana	Porter County		18127	203.582	Populus deltoides/Ammophila breviligulata-Calamovilfa longifolia-Schizachyrium scoparium		grassland				0	0		Dune land				500.0	500.0								10			0.1	0.25	0.5	1	2	5	10	15	20	30																																No	No	No	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	No	No	No		No	No	No	No	No	No	No	No	No	No	No
loamy inland		INDU.AA702	INDU.INDU	0		INDU.AA702	Representative Plot	41.6444653747	-87.0488249927	10	0		2007	10	29	USA	Indiana	Porter County		18127	195.444	Robinia pseudoacacia/Celastrus orbiculatus/Solidago altissima		savanna				0	0		Oakville fine sand, 4 to 12 percent slopes				500.0	500.0								10			0.1	0.25	0.5	1	2	5	10	15	20	30																																No	No	No	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	No	No	No		No	No	No	No	No	No	No	No	No	No	No
loamy inland		INDU.AA705	INDU.INDU	0		INDU.AA705	Representative Plot	41.6530639939	-87.0326544048	10	0		2007	07	18	USA	Indiana	Porter County		18127	192.291	Quercus velutina/Sassafras albidum/Rubus flagellaris	Dry.  Old dune, rolling/undulating.	forest				0	0		Oakville fine sand, 18 to 40 percent slopes				500.0	500.0								10			0.1	0.25	0.5	1	2	5	10	15	20	30																											35					No	No	No	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	No	No	No		No	No	No	No	No	No	No	No	No	No	No
loamy inland		INDU.AA706	INDU.INDU	0		INDU.AA706	Representative Plot	41.6037334469	-87.3129024062	10	0		2007	09	17	USA	Indiana	Lake County		18089	182.884	Phragmites australis	Some standing water.  Poorly drained soils.	grassland				0	0		Oakville-Adrian complex, 0 to 6 percent slopes				500.0	500.0								10			0.1	0.25	0.5	1	2	5	10	15	20	30																																No	No	No	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	No	No	No		No	No	No	No	No	No	No	No	No	No	No
loamy inland		INDU.AA710	INDU.INDU	0		INDU.AA710	Representative Plot	41.6592385621	-86.9986307621	10	0		2007	08	03	USA	Indiana	Porter County		18127	195.871	Tilia americana-Quercus alba-Quercus rubra/Hamamelis virginiana/Alliaria petiolata	GPS point is at base of a shallow slope.	forest				0	0		Oakville fine sand, 4 to 12 percent slopes				500.0	500.0								10			0.1	0.25	0.5	1	2	5	10	15	20	30																											50					No	No	No	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	No	No	No		No	No	No	No	No	No	No	No	No	No	No
loamy inland		INDU.AA711	INDU.INDU	0		INDU.AA711	Representative Plot	41.6807444136	-86.972377845	10	0		2007	07	26	USA	Indiana	Porter County		18127	185.759	Vitis labrusca-Sambucus nigra/Aster-Persicaria amphibia		savanna				0	0		Adrian muck, drained				500.0	500.0								10			0.1	0.25	0.5	1	2	5	10	15	20	30																											20					No	No	No	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	No	No	No		No	No	No	No	No	No	No	No	No	No	No
loamy inland		INDU.AA712	INDU.INDU	0		INDU.AA712	Representative Plot	41.6238518656	-86.9619464035	10	0		2007	07	01	USA	Indiana	Porter County		18127	197.872	Quercus rubra/Acer rubrum/Ostrya virginiana/Alliaria petiolata-Euonymus obovatus-Sanicula-Toxicodend		forest				0	0		Bourbon sandy loam				500.0	500.0								10			0.1	0.25	0.5	1	2	5	10	15	20	30																											35					No	No	No	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	No	No	No		No	No	No	No	No	No	No	No	No	No	No
loamy inland		INDU.AA713	INDU.INDU	0		INDU.AA713	Representative Plot	41.5979862652	-87.2379259042	10	0		2007	08	24	USA	Indiana	Lake County		18089	185.74	Populus tremuloides/Carex stricta	Wet.  Standing water.	grassland				0	0		Maumee loamy fine sand				500.0	500.0								10			0.1	0.25	0.5	1	2	5	10	15	20	30																																No	No	No	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	No	No	No		No	No	No	No	No	No	No	No	No	No	No
loamy inland		INDU.AA714	INDU.INDU	0		INDU.AA714	Representative Plot	41.62427599	-87.0864914666	10	0		2007	08	18	USA	Indiana	Porter County		18127	194.932	Prunus serotina/Celastrus orbiculatus/Lindera benzoin/Carex pensylvanica		forest				0	0		Rawson loam, 2 to 6 percent slopes				500.0	500.0								10			0.1	0.25	0.5	1	2	5	10	15	20	30																											20					No	No	No	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	No	No	No		No	No	No	No	No	No	No	No	No	No	No
loamy inland		INDU.AA715	INDU.INDU	0		INDU.AA715	Representative Plot	41.6428944384	-87.1165479186	10	0		2007	07	30	USA	Indiana	Porter County		18127	188.355	Schizachyrium scoparium-Hypericum		grassland				0	0		Oakville fine sand, 18 to 40 percent slopes				500.0	500.0								10			0.1	0.25	0.5	1	2	5	10	15	20	30																																No	No	No	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	No	No	No		No	No	No	No	No	No	No	No	No	No	No
loamy inland		INDU.AA716	INDU.INDU	0		INDU.AA716	Representative Plot	41.6619407111	-87.0021260108	10	0		2007	06	29	USA	Indiana	Porter County		18127	191.695	Quercus palustris-Acer rubrum/Lindera benzoin		forest				0	0		Adrian muck, drained				500.0	500.0								10			0.1	0.25	0.5	1	2	5	10	15	20	30																											35					No	No	No	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	No	No	No		No	No	No	No	No	No	No	No	No	No	No
loamy inland		INDU.AA717	INDU.INDU	0		INDU.AA717	Representative Plot	41.6519826706	-87.0342271045	10	0		2007	10	29	USA	Indiana	Porter County		18127	194.833	Quercus velutina/Schizachyrium scoparium	Dry, sandy, rolling	savanna				0	0		Oakville fine sand, 18 to 40 percent slopes				500.0	500.0								10			0.1	0.25	0.5	1	2	5	10	15	20	30																																No	No	No	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	No	No	No		No	No	No	No	No	No	No	No	No	No	No
loamy inland		INDU.AA718	INDU.INDU	0		INDU.AA718	Representative Plot	41.6172974348	-86.8464687057	10	0		2007	08	17	USA	Indiana	LaPorte County		18091	255.036	Quercus rubra-Tilia americana/Ulmus americana	Upland from bog, about 7% slope, north about 50 m.	forest				0	0		Riddles loam, 12 to 18 percent slopes, eroded				500.0	500.0								10			0.1	0.25	0.5	1	2	5	10	15	20	30																											35					No	No	No	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	No	No	No		No	No	No	No	No	No	No	No	No	No	No
loamy inland		INDU.AA719	INDU.INDU	0		INDU.AA719	Representative Plot	41.6289945709	-86.9606468132	10	0		2007	06	22	USA	Indiana	Porter County		18127	197.481	Fagus grandifolia/Tilia americana/Carpinus caroliniana		forest				0	0		Blount silt loam, 0 to 3 percent slopes				500.0	500.0								10			0.1	0.25	0.5	1	2	5	10	15	20	30																											35					No	No	No	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	No	No	No		No	No	No	No	No	No	No	No	No	No	No
loamy inland		INDU.AA720	INDU.INDU	0		INDU.AA720	Representative Plot	41.6121805004	-87.1955865855	10	0		2007	09	20	USA	Indiana	Porter County		18127	185.802	Populus tremuloides/Sassafras albidum/Calamagrostis canadensis		forest				0	0		Oakville fine sand, 4 to 12 percent slopes				500.0	500.0								10			0.1	0.25	0.5	1	2	5	10	15	20	30																																No	No	No	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	No	No	No		No	No	No	No	No	No	No	No	No	No	No
loamy inland		INDU.AA721	INDU.INDU	0		INDU.AA721	Representative Plot	41.6583096743	-87.048330999	10	0		2007	07	21	USA	Indiana	Porter County		18127	180.925	Cephalanthus occidentalis/Lemna trisulca-Sagittaria		shrubland				0	0		Maumee loamy sand				500.0	500.0								10			0.1	0.25	0.5	1	2	5	10	15	20	30																																No	No	No	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	No	No	No		No	No	No	No	No	No	No	No	No	No	No
loamy inland		INDU.AA722	INDU.INDU	0		INDU.AA722	Representative Plot	41.6045532465	-87.1457606241	10	0		2007	08	31	USA	Indiana	Porter County		18127	182.148	Juglans nigra/Rosa multiflora/Verbesina alternifolia	Floodplain, extending about 30-40 m along both sides from a steep-banked small stream (banks about 3 m high, stream about 0.5 m wide).  Stream runs about E-W; soil is muddy.	woodland				0	0		Houghton muck, drained				500.0	500.0								10			0.1	0.25	0.5	1	2	5	10	15	20	30																											35					No	No	No	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	No	No	No		No	No	No	No	No	No	No	No	No	No	No
loamy inland		INDU.AA723	INDU.INDU	0		INDU.AA723	Representative Plot	41.6750803798	-87.0205676308	10	0		2007	08	01	USA	Indiana	Porter County		18127	182.415	Quercus velutina/Ammophila breviligulata	Rolling dunes.	woodland				0	0		Dune land				500.0	500.0								10			0.1	0.25	0.5	1	2	5	10	15	20	30																											20					No	No	No	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	No	No	No		No	No	No	No	No	No	No	No	No	No	No
loamy inland		INDU.AA724	INDU.INDU	0		INDU.AA724	Representative Plot	41.6649185061	-87.0538494091	10	0		2007	07	20	USA	Indiana	Porter County		18127	208.896	Pinus banksiana-Tilia americana/Hamamelis virginiana-Ptelea trifoliata/Calamovilfa longifolia		forest				0	0		Dune land				500.0	500.0								10			0.1	0.25	0.5	1	2	5	10	15	20	30																																No	No	No	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	No	No	No		No	No	No	No	No	No	No	No	No	No	No
loamy inland		INDU.AA725	INDU.INDU	0		INDU.AA725	Representative Plot	41.6685158246	-87.0060303164	10	0		2007	09	20	USA	Indiana	Porter County		18127	183.034	Fraxinus/Alnus incana-Ilex verticillata-Lindera benzoin/Carex	Poorly drained soils.  Area very hummocky.	forest				0	0		Maumee loamy sand, ponded				500.0	500.0								10			0.1	0.25	0.5	1	2	5	10	15	20	30																											35					No	No	No	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	No	No	No		No	No	No	No	No	No	No	No	No	No	No
loamy inland		INDU.AA726	INDU.INDU	0		INDU.AA726	Representative Plot	41.6072202107	-87.2660186126	10	0		2007	08	27	USA	Indiana	Lake County		18089	189.951	Quercus velutina/Monarda punctata-Aristida	Very shallow, flat depression.  Sand - old road bed.	grassland				0	0		Oakville-Adrian complex, 0 to 6 percent slopes				500.0	500.0								10			0.1	0.25	0.5	1	2	5	10	15	20	30																																No	No	No	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	No	No	No		No	No	No	No	No	No	No	No	No	No	No
loamy inland		INDU.AA726a	INDU.INDU	0		INDU.AA726a	Representative Plot	41.6072472601	-87.2660067226	10	0		2007	06	13	USA	Indiana	Lake County		18089	189.958	Quercus palustris/Ammophila breviligulata-Artemisia campestris-Opuntia humifusa-Schizachyrium scopar	Shallow bowl-shaped depression.  Very dry.	grassland				0	0		Oakville-Adrian complex, 0 to 6 percent slopes				500.0	500.0								10			0.1	0.25	0.5	1	2	5	10	15	20	30																																No	No	No	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	No	No	No		No	No	No	No	No	No	No	No	No	No	No
loamy inland		INDU.AA729	INDU.INDU	0		INDU.AA729	Representative Plot	41.5176436102	-87.2984653923	10	0		2007	10	14	USA	Indiana	Lake County		18089	189.405	Crataegus-Quercus rubra/Quercus macrocarpa/Solidago altissima	Upland, level ground	savanna				0	0		Milford silt loam, overwash				500.0	500.0								10			0.1	0.25	0.5	1	2	5	10	15	20	30																																No	No	No	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	No	No	No		No	No	No	No	No	No	No	No	No	No	No
loamy inland		INDU.AA730	INDU.INDU	0		INDU.AA730	Representative Plot	41.6500607276	-87.0634443563	10	0		2007	06	28	USA	Indiana	Porter County		18127	181.807	Quercus palustris-Populus deltoides-Fraxinus americana/Lindera benzoin/Carex		forest				0	0		Maumee loamy sand				500.0	500.0								10			0.1	0.25	0.5	1	2	5	10	15	20	30																											35					No	No	No	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	No	No	No		No	No	No	No	No	No	No	No	No	No	No
loamy inland		INDU.AA732	INDU.INDU	0		INDU.AA732	Representative Plot	41.6236670633	-86.9788364986	10	0		2007	10	07	USA	Indiana	Porter County		18127	194.877	Acer saccharinum-Populus deltoides/Tilia americana/Lindera benzoin/Asarum		forest				0	0		Fluvaquents				500.0	500.0								10			0.1	0.25	0.5	1	2	5	10	15	20	30																											35					No	No	No	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	No	No	No		No	No	No	No	No	No	No	No	No	No	No
loamy inland		INDU.AA733	INDU.INDU	0		INDU.AA733	Representative Plot	41.7027873673	-86.9523568472	10	0		2007	07	17	USA	Indiana	Porter County		18127	196.092	Ammophila breviligulata-Calamovilfa longifolia	Along dune slope.	grassland				0	0		Dune land				500.0	500.0								10			0.1	0.25	0.5	1	2	5	10	15	20	30																																No	No	No	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	No	No	No		No	No	No	No	No	No	No	No	No	No	No
loamy inland		INDU.AA735	INDU.INDU	0		INDU.AA735	Representative Plot	41.6957494049	-86.9447909232	10	0		2007	07	07	USA	Indiana	Porter County		18127	182.354	Acer saccharinum/Cornus alba-Salix		woodland				0	0		Maumee loamy sand				500.0	500.0								10	Palustrine		0.1	0.25	0.5	1	2	5	10	15	20	30																											50					No	No	No	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	No	No	No		No	No	No	No	No	No	No	No	No	No	No
loamy inland		INDU.AA736	INDU.INDU	0		INDU.AA736	Representative Plot	41.6489903184	-87.0885059919	10	0		2007	07	16	USA	Indiana	Porter County		18127	184.952	Quercus rubra/Nyssa sylvatica/Vaccinium angustifolium-Vaccinium pallidum/Carex pensylvanica		forest				0	0		Oakville fine sand, 4 to 12 percent slopes				500.0	500.0								10			0.1	0.25	0.5	1	2	5	10	15	20	30																											35					No	No	No	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	No	No	No		No	No	No	No	No	No	No	No	No	No	No
loamy inland		INDU.AA737	INDU.INDU	0		INDU.AA737	Representative Plot	41.6249686657	-86.9616456345	10	0		2007	07	01	USA	Indiana	Porter County		18127	197.615	Quercus rubra-Fagus grandifolia/Acer rubrum-Acer saccharinum/Lindera benzoin		forest				0	0		Hanna sandy loam, 0 to 3 percent slopes				500.0	500.0								10			0.1	0.25	0.5	1	2	5	10	15	20	30																											35					No	No	No	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	No	No	No		No	No	No	No	No	No	No	No	No	No	No
loamy inland		INDU.AA738	INDU.INDU	0		INDU.AA738	Representative Plot	41.6190473411	-87.2090631311	10	0		2007	06	20	USA	Indiana	Porter County		18127	185.642	Populus deltoides/Lonicera-Sassafras albidum-Salix/Poa pratensis		savanna				0	0		Udorthents, loamy, 3 to 30 percent slopes				500.0	500.0								10			0.1	0.25	0.5	1	2	5	10	15	20	30																											20					No	No	No	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	No	No	No		No	No	No	No	No	No	No	No	No	No	No
loamy inland		INDU.AA741	INDU.INDU	0		INDU.AA741	Representative Plot	41.6040364829	-87.2828543771	10	0		2007	09	13	USA	Indiana	Lake County		18089	185.8	Nymphaea odorata	Wet, low area south of railroad tracks.  Standing water.  Beaver lodge present.	grassland				0	0		Oakville-Adrian complex, 0 to 6 percent slopes				500.0	500.0								10			0.1	0.25	0.5	1	2	5	10	15	20	30																																No	No	No	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	No	No	No		No	No	No	No	No	No	No	No	No	No	No
loamy inland		INDU.AA742	INDU.INDU	0		INDU.AA742	Representative Plot	41.6422724897	-87.086455489	10	0		2007	07	30	USA	Indiana	Porter County		18127	183.702	Ilex verticillata-Cornus alba-Cephalanthus occidentalis-Viburnum/Typha		shrubland				0	0		Houghton muck, ponded				500.0	500.0								10			0.1	0.25	0.5	1	2	5	10	15	20	30																																No	No	No	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	No	No	No		No	No	No	No	No	No	No	No	No	No	No
loamy inland		INDU.AA743	INDU.INDU	0		INDU.AA743	Representative Plot	41.6051041755	-87.2233830777	10	0		2007	08	22	USA	Indiana	Lake County		18089	185.001	Populus tremuloides/Rhus copallinum/Eupatorium perfoliatum	Dry	savanna				0	0		Oakville-Adrian complex, 0 to 6 percent slopes				500.0	500.0								10			0.1	0.25	0.5	1	2	5	10	15	20	30																																No	No	No	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	No	No	No		No	No	No	No	No	No	No	No	No	No	No
loamy inland		INDU.AA744	INDU.INDU	0		INDU.AA744	Representative Plot	41.631078042	-87.0875608617	10	0		2007	07	19	USA	Indiana	Porter County		18127	206.644	Persicaria hydropiperoides-Lythrum salicaria		grassland				0	0		Morley silt loam, 2 to 6 percent slopes, eroded				500.0	500.0								10			0.1	0.25	0.5	1	2	5	10	15	20	30																																No	No	No	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	No	No	No		No	No	No	No	No	No	No	No	No	No	No
loamy inland		INDU.AA747	INDU.INDU	0		INDU.AA747	Representative Plot	41.7027778556	-86.9511549586	10	0		2007	07	17	USA	Indiana	Porter County		18127	195.119	Tilia americana-Sassafras albidum/Hamamelis virginiana/Ammophila breviligulata-Elymus canadensis	Wooded top of dune.  To west of GPS point, site is level.	woodland				0	0		Dune land				500.0	500.0								10			0.1	0.25	0.5	1	2	5	10	15	20	30																																No	No	No	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	No	No	No		No	No	No	No	No	No	No	No	No	No	No
loamy inland		INDU.AA749	INDU.INDU	0		INDU.AA749	Representative Plot	41.6615460408	-87.061377676	10	0		2007	08	02	USA	Indiana	Porter County		18127	198.586	Tilia americana/Quercus velutina/Ammophila breviligulata		savanna				0	0		Dune land				500.0	500.0								10			0.1	0.25	0.5	1	2	5	10	15	20	30																																No	No	No	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	No	No	No		No	No	No	No	No	No	No	No	No	No	No
